e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 a7a6 f1d3 g8f6                                                                                                          : ....3 467 moves, avg. D35, 018 counts/move
e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 f3g5 d7d5 e4d5 f6d5 g5f7 e8f7 d1f3 f7e6 b1c3 c6b4                                                                            : ....1 858 moves, avg. D32, 031 counts/move
e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 b4c3 b2c3 g8e7                                                                                                : ...11 647 moves, avg. D34, 020 counts/move
e2e4 e7e6 d2d4 d7d5 b1c3 g8f6 c1g5 f8e7 e4e5 f6d7 h2h4 e7g5 h4g5 d8g5                                                                                      : ......103 moves, avg. D17, 007 counts/move
e2e4 e7e6 d2d4 d7d5 b1c3 g8f6 c1g5 f8e7 e4e5 f6d7 h2h4 h7h6                                                                                                : ......605 moves, avg. D34, 019 counts/move
e2e4 c7c6 d2d4 d7d5 e4e5 c6c5                                                                                                                              : ..149 377 moves, avg. D45, 021 counts/move
e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e6 f2f4 b8c6                                                                                                : .......40 moves, avg. D01, 001 counts/move
e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 a7a6 c1e3 e7e5 d4b3 c8e6 h2h3 b8d7 g2g4 h7h6                                                                  : ....1 034 moves, avg. D46, 020 counts/move
e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 a7a6 c1e3 e7e5 d4b3 c8e6 f2f3 h7h5 d1d2 b8d7 c3d5 e6d5 e4d5 f8e7                                              : ....1 986 moves, avg. D46, 018 counts/move
e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 a7a6 c1e3 e7e5 d4b3 c8e6 f2f3 f8e7 d1d2 e8g8 e1c1 b8d7 g2g4 b7b5 g4g5 b5b4 g5f6                               : ......166 moves, avg. D28, 018 counts/move
e2e4 e7e5 g1f3 b8c6 f1b5 a7a6 b5a4 g8f6 e1g1 f8e7 a4c6 d7c6 d2d3                                                                                           : ......216 moves, avg. D27, 033 counts/move
e2e4 e7e5 g1f3 b8c6 f1b5 a7a6 b5a4 g8f6 e1g1 b7b5 a4b3 c8b7                                                                                                : ...19 546 moves, avg. D39, 021 counts/move
e2e4 e7e5 g1f3 b8c6 f1b5 a7a6 b5a4 g8f6 e1g1 f8e7 f1e1 b7b5 a4b3 e8g8 c2c3 d7d5 e4d5 f6d5 f3e5 c6e5 e1e5 c7c6 b3d5 c6d5 d2d4                               : .......89 moves, avg. D27, 042 counts/move
d2d4 g8f6 c1g5 c7c5                                                                                                                                        : ......103 moves, avg. D35, 016 counts/move
g1f3 d7d5 d2d4 g8f6 c2c4 e7e6 b1c3 f8e7 c1g5 e8g8 e2e3 b8d7 c4d5 e6d5                                                                                      : ....6 241 moves, avg. D41, 017 counts/move
d2d4 d7d5 c2c4 e7e6 b1c3 c7c6 e2e4 d5e4 c3e4 f8b4 c1d2 d8d4 d2b4 d4e4 f1e2                                                                                 : ..127 054 moves, avg. D49, 039 counts/move
d2d4 d7d5 c2c4 e7e6 b1c3 c7c6 e2e4 d5e4 c3e4 f8b4 e4c3                                                                                                     : ...18 032 moves, avg. D46, 024 counts/move
d2d4 g8f6 c2c4 e7e6 g1f3 c7c5 d4d5 b7b5                                                                                                                    : ....1 473 moves, avg. D35, 013 counts/move
d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 f8e7 c1g5 h7h6 g5h4 e8g8 e2e3 b7b6 f1e2 c8b7 h4f6 e7f6 c4d5 e6d5 e1g1 b8d7                                              : ......280 moves, avg. D40, 018 counts/move
e2e4 g7g6 d2d4 f8g7 c2c4 d7d6 g1f3 b8d7                                                                                                                    : .......35 moves, avg. D01, 001 counts/move
d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3 e8g8 f1e2 e7e5 e1g1 b8c6 d4d5 c6e7 f3e1 f6d7 f2f3 f7f5 e1d3 b7b6                                              : .......47 moves, avg. D08, 007 counts/move
e2e4 e7e5 f2f4 e5f4 g1f3 d7d6 d2d4                                                                                                                         : ......875 moves, avg. D34, 015 counts/move
e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 e1g1 g8f6 d2d3 e8g8 c2c3 d7d6 h2h3 a7a5 b1d2 h7h6 f1e1 c8e6 b2b3                                                             : ....3 304 moves, avg. D50, 030 counts/move
e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 e1g1 d7d6 c2c3 g8f6 d2d3 e8g8 a2a4 a7a6 f1e1 h7h6                                                                            : ..295 420 moves, avg. D51, 017 counts/move
e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 e1g1 d7d6 c2c3 g8f6 d2d3 e8g8 a2a4 a7a5 c1g5 h7h6 g5h4 c8e6 b1d2 d8e7 f1e1 g7g5 h4g3 f6e8 h2h3                               : .......39 moves, avg. D01, 001 counts/move
e2e4 c7c5 b1c3 b8c6 f2f4 g7g6                                                                                                                              : .......32 moves, avg. D01, 001 counts/move
e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 f3g5 d7d5 e4d5 c6a5 c4b5 c7c6 d5c6 b7c6 b5e2                                                                                 : ......106 moves, avg. D28, 011 counts/move
e2e4 e7e6 d2d4 c7c5 d4d5                                                                                                                                   : ....2 579 moves, avg. D34, 007 counts/move
e2e4 e7e6 d2d4 d7d5 b1c3 g8f6 c1g5 d5e4 c3e4 f8e7                                                                                                          : ....2 486 moves, avg. D39, 054 counts/move
g1f3 g8f6 c2c4 c7c5 b1c3 b8c6                                                                                                                              : ...85 941 moves, avg. D52, 020 counts/move
f2f4 d7d5 g1f3 g8f6 e2e3                                                                                                                                   : ....1 550 moves, avg. D42, 014 counts/move
e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6 d4b5                                                                                                     : ...19 590 moves, avg. D45, 029 counts/move
d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3 e8g8 f1e2 e7e5 e1g1 b8c6 d4d5 c6e7 f3e1 f6d7 f2f3 f7f5 c1e3 f5f4 e3f2 g6g5 a1c1                               : .......42 moves, avg. D08, 009 counts/move
d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 e2e3 c8f5 b1c3 e7e6 f3h4 f5g6                                                                                                : ...27 298 moves, avg. D42, 020 counts/move
e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e5 d4b5 d7d6 c3d5 f6d5 e4d5 c6e7                                                                            : ......351 moves, avg. D36, 019 counts/move
e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 a7a6 c1e3 e7e5 d4b3 c8e6 h2h3 b8d7 g2g4 b7b5                                                                  : ......200 moves, avg. D29, 026 counts/move
e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 a7a6 c1e3 e7e5 d4b3 c8e6 h2h3 f8e7 f2f4 e5f4 e3f4                                                             : ....1 279 moves, avg. D49, 026 counts/move
e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 g7g6 c1e3 f8g7 f2f3 e8g8 d1d2 b8c6 f1c4 c8d7 e1c1                                                             : ......865 moves, avg. D35, 015 counts/move
e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6 c1g5 e7e6 d1d2 f8e7 e1c1 e8g8                                                                            : ....5 425 moves, avg. D41, 026 counts/move
d2d4 d7d5 c2c4 c7c6 b1c3 g8f6 g1f3 e7e6 e2e3 b8d7 d1c2 f8d6 g2g4 h7h6 h1g1                                                                                 : ......197 moves, avg. D38, 021 counts/move
d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 a7a6 e2e3 b7b5                                                                                                          : ......285 moves, avg. D35, 010 counts/move
d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 a7a6 c4c5                                                                                                               : ......332 moves, avg. D37, 021 counts/move
d2d4 d7d5 c2c4 e7e5 d4e5 d5d4 g1f3 b8c6                                                                                                                    : .......41 moves, avg. D02, 001 counts/move
e2e4 d7d6 d2d4 g8f6 b1c3 e7e5 g1f3 b8d7 f1c4 f8e7 e1g1 e8g8                                                                                                : ...20 172 moves, avg. D36, 015 counts/move
d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 g1f3 d7d5 d1b3 d5c4 b3c4                                                                                                     : ....1 343 moves, avg. D44, 018 counts/move
d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3 e8g8 f1e2 e7e5 e1g1 b8c6 d4d5 c6e7 f3e1 f6d7 f2f3 f7f5 e1d3 d7f6                                              : ......114 moves, avg. D42, 028 counts/move
e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 b4c3 b2c3 d8a5                                                                                                : ......515 moves, avg. D31, 025 counts/move
d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 c7c6 c1g5 h7h6 g5h4 d5c4 e2e4 g7g5 h4g3 b7b5 f3e5 c8b7 h2h4 g5g4 f1e2 b8d7 e5d7 d8d7 g3e5 d7d8 a2a4                     : .......40 moves, avg. D03, 004 counts/move
d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 c7c6 c1g5 h7h6 g5h4 d5c4 e2e4 g7g5 h4g3 b7b5 f3e5 c8b7 h2h4 g5g4 f1e2 h6h5                                              : .......49 moves, avg. D13, 013 counts/move
e2e4 e7e5 b1c3 g8f6 g2g3 f8c5 f1g2 b8c6 g1e2 e8g8 e1g1 a7a5 d2d3 d7d6 h2h3 h7h6 g1h2 c6d4                                                                  : ......119 moves, avg. D29, 010 counts/move
d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 e2e3 c8f5 b1c3 e7e6 f3h4 f5e4                                                                                                : ......402 moves, avg. D30, 013 counts/move
e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e6 c1e3 a7a6 f2f3                                                                                           : ...21 035 moves, avg. D44, 020 counts/move
e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 a7a6 c1g5 e7e6 f2f4 d8b6 d1d2 b6b2 a1b1 b2a3 e4e5 h7h6 g5f6 g7f6                                              : ......148 moves, avg. D26, 044 counts/move
e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 a7a6 c1g5 e7e6 f2f4 d8b6 d1d2 b6b2 a1b1 b2a3 e4e5 d6e5 f4e5 h7h6 g5h4 g7g5 e5f6 g5h4                          : ....3 460 moves, avg. D49, 039 counts/move
e2e4 c7c5 b1c3 d7d6 g1e2 g8f6 g2g3                                                                                                                         : ......552 moves, avg. D41, 019 counts/move
e2e4 c7c5 f2f4 b8c6                                                                                                                                        : ......120 moves, avg. D20, 005 counts/move
e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 g8f6 d4c6 b7c6                                                                                                          : ..197 509 moves, avg. D56, 016 counts/move
e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 f8c5                                                                                                                    : ......385 moves, avg. D32, 015 counts/move
e2e4 e7e5 g1f3 b8c6 f1b5 a7a6 b5a4 g8f6 e1g1 b7b5 a4b3 f8c5                                                                                                : ....1 323 moves, avg. D39, 029 counts/move
e2e4 e7e5 g1f3 b8c6 f1b5 a7a6 b5a4 g8f6 e1g1 f8e7 f1e1 b7b5 a4b3 e8g8 c2c3 d7d6 h2h3 c6a5 b3c2 c7c5 d2d4 f6d7                                              : ......151 moves, avg. D28, 010 counts/move
d2d4 g8f6 c1g5 d7d5                                                                                                                                        : ...10 938 moves, avg. D50, 022 counts/move
d2d4 d7d5 c2c4 e7e6 b1c3 c7c6 g1f3 b8d7 e2e3 g8f6 d1c2 f8d6 c1d2 e8g8 e1c1                                                                                 : ......451 moves, avg. D35, 011 counts/move
d2d4 g8f6 c2c4 e7e6 b1c3 f8b4 e2e3 c7c5                                                                                                                    : ....8 997 moves, avg. D40, 017 counts/move
g1f3 d7d5 d2d4 g8f6 c2c4 c7c6 b1c3 d5c4 a2a4 e7e6 e2e3                                                                                                     : .......45 moves, avg. D08, 004 counts/move
d2d4 d7d5 c2c4 d5c4 e2e4 e7e5                                                                                                                              : ....3 158 moves, avg. D42, 020 counts/move
e2e4 g7g6 d2d4 f8g7 c2c4 d7d6 b1c3 e7e5                                                                                                                    : ......242 moves, avg. D29, 028 counts/move
e2e4 g7g6 d2d4 f8g7 g1f3 d7d6 c2c3 g8f6                                                                                                                    : .......88 moves, avg. D22, 005 counts/move
d2d4 g8f6 c2c4 e7e6 b1c3 f8b4 d1c2 c7c5                                                                                                                    : .......35 moves, avg. D06, 004 counts/move
d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 g1f3 d7d5 c1f4 e8g8                                                                                                          : ......312 moves, avg. D43, 023 counts/move
d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 g1f3 d7d5 e2e3 c7c6                                                                                                          : ......274 moves, avg. D31, 014 counts/move
d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3 e8g8 f1e2 e7e5 e1g1 b8c6 d4d5 c6e7 b2b4 f6d7                                                                  : ....4 177 moves, avg. D39, 019 counts/move
e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 d2d3 g8f6 c2c3 d7d6 c1g5 h7h6 g5h4 a7a5 e1g1 c5a7 b1d2 g7g5 h4g3 f6d7                                                        : .......33 moves, avg. D03, 002 counts/move
g1f3 b8c6 d2d4 d7d5                                                                                                                                        : ....4 921 moves, avg. D37, 021 counts/move
b1c3 d7d5 d2d4 g8f6                                                                                                                                        : ...28 463 moves, avg. D49, 020 counts/move
e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 e1g1 g8f6 d2d3 e8g8 c2c3 d7d6 c1g5 h7h6 g5h4 a7a5 b1d2 g7g5 h4g3 c5a7                                                        : ..186 417 moves, avg. D42, 074 counts/move
e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 e1g1 g8f6 d2d3 e8g8 c2c3 d7d6 c1g5 h7h6 g5h4 a7a6 a2a4 g7g5 h4g3 c5a7 b1d2 f6h7                                              : ......927 moves, avg. D41, 018 counts/move
e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 b4c3 b2c3 d8c7                                                                                                : ....3 342 moves, avg. D35, 019 counts/move
e2e4 e7e6 d2d4 d7d5 b1c3 g8f6 e4e5 f6d7 f2f4 c7c5 g1f3 b8c6 c1e3 c5d4 f3d4 d8b6 d1d2                                                                       : ......934 moves, avg. D46, 042 counts/move
e2e4 c7c6 d2d4 d7d5 b1c3 d5e4 c3e4 c8f5 e4g3 f5g6 g1f3                                                                                                     : ...15 806 moves, avg. D42, 019 counts/move
d2d4 g8f6 c2c4 e7e6 g1f3 f8b4 b1d2 d7d5                                                                                                                    : .......11 moves, avg. D07, 003 counts/move
e2e4 e7e5 b1c3 g8f6 g2g3 f8c5 f1g2 b8c6 g1e2 e8g8 e1g1 a7a5 d2d3 d7d6 h2h3 h7h6 g1h2 f8e8                                                                  : ....1 074 moves, avg. D50, 016 counts/move
e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 a7a6 c1g5 e7e6 f2f4 d8b6 d4b3                                                                                 : .......51 moves, avg. D10, 007 counts/move
e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 a7a6 c1g5 e7e6 f2f4 f8e7 d1f3                                                                                 : .......29 moves, avg. D02, 002 counts/move
g1f3 c7c5 e2e4 d7d6 f1b5 c8d7                                                                                                                              : ...13 519 moves, avg. D38, 016 counts/move
g1f3 c7c5 e2e4 d7d6 f1b5 b8d7                                                                                                                              : ....2 094 moves, avg. D39, 015 counts/move
e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 a7a6 b1c3 d7d6                                                                                                          : ......396 moves, avg. D35, 012 counts/move
e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 a7a6 f1d3 b8c6                                                                                                          : .......44 moves, avg. D01, 001 counts/move
e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 a7a6 c1e3 e7e5 d4b3 c8e6 f1e2 f8e7 d1d3 e8g8 e1g1 b8d7                                                        : ....4 491 moves, avg. D39, 021 counts/move
e2e4 c7c5 g1f3 a7a6                                                                                                                                        : 1 000 000 moves, avg. D36, 043 counts/move
e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 a7a6 f1c4 e7e6 e1g1                                                                                           : .......28 moves, avg. D01, 001 counts/move
e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 a7a6 c1g5 b8d7                                                                                                : ....1 012 moves, avg. D36, 017 counts/move
e2e4 c7c5 d2d4 c5d4 c2c3 d4c3 b1c3 b8c6 g1f3 e7e6 f1c4 a7a6                                                                                                : ......122 moves, avg. D21, 008 counts/move
e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e6 g2g4 h7h6 h2h4                                                                                           : ......117 moves, avg. D29, 014 counts/move
e2e4 c7c5 f2f4 e7e6                                                                                                                                        : ......116 moves, avg. D30, 012 counts/move
e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 g7g6 c1e3 f8g7 f2f3 e8g8 d1d2 b8c6 f1c4 c8d7 c4b3                                                             : ....4 838 moves, avg. D38, 030 counts/move
e2e4 e7e5 g1f3 b8c6 f1b5 a7a6 b5a4 g8f6 e1g1 f8e7 f1e1 b7b5 a4b3 d7d6 c2c3 e8g8 h2h3 c6b8 d2d4 b8d7 b1d2 c7c5                                              : ....1 127 moves, avg. D35, 033 counts/move
e2e4 e7e5 g1f3 b8c6 f1b5 a7a6 b5a4 g8f6 e1g1 f8e7 f1e1 b7b5 a4b3 e8g8 c2c3 d7d6 h2h3 c6a5 b3c2 c7c5 d2d3                                                   : ....7 412 moves, avg. D46, 022 counts/move
e2e4 e7e5 g1f3 b8c6 f1b5 a7a6 b5a4 g8f6 e1g1 f8e7 f1e1 b7b5 a4b3 e8g8 c2c3 d7d6 h2h3 c8b7 d2d4 f8e8 b1d2 e7f8 a2a3                                         : ...45 208 moves, avg. D40, 020 counts/move
d2d4 d7d5 c2c4 e7e6 b1c3 g8f6 c4d5 e6d5 c1g5 c7c6 d1c2 f8e7 e2e3 b8d7 f1d3 e8g8 g1e2 f8e8 e1c1 d7f8                                                        : .......43 moves, avg. D01, 001 counts/move
d2d4 g8f6 g1f3 g7g6 g2g3 f8g7 f1g2 e8g8 c2c4 d7d6 b1c3 b8c6 e1g1 c8f5                                                                                      : .......37 moves, avg. D01, 001 counts/move
d2d4 g8f6 c2c4 e7e6 g2g3 c7c5 d4d5 e6d5 c4d5                                                                                                               : ....2 070 moves, avg. D38, 016 counts/move
d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 f8e7 c1f4 e8g8 e2e3 b7b6                                                                                                : ....7 891 moves, avg. D44, 019 counts/move
d2d4 d7d5 c2c4 e7e6 b1c3 g8f6 g1f3 c7c6 c1g5 h7h6 g5f6 d8f6 e2e3 b8d7 f1d3 d5c4 d3c4 f6d8                                                                  : ......159 moves, avg. D22, 027 counts/move
d2d4 d7d5 c2c4 e7e6 b1c3 g8f6 g1f3 c7c6 c1g5 h7h6 g5f6 d8f6 e2e3 b8d7 f1d3 g7g6                                                                            : ...25 570 moves, avg. D53, 026 counts/move
d2d4 d7d5 c2c4 e7e6 b1c3 g8f6 g1f3 c7c6 c1g5 h7h6 g5f6 d8f6 e2e3 b8d7 f1e2 g7g6 e1g1 f6e7                                                                  : ...51 468 moves, avg. D53, 027 counts/move
d2d4 d7d5 c2c4 d5c4 g1f3 g8f6 e2e3 a7a6 f1c4 e7e6 e1g1 c7c5 c4b3                                                                                           : ......873 moves, avg. D45, 020 counts/move
e2e4 g7g6 d2d4 f8g7 c2c4 d7d6 g1f3 c8g4                                                                                                                    : ....1 976 moves, avg. D39, 016 counts/move
e2e4 d7d6 d2d4 g8f6 f2f3 g7g6 b1c3 f8g7 c1e3 c7c6 d1d2 b7b5 e1c1                                                                                           : .......36 moves, avg. D01, 001 counts/move
e2e4 e7e5 g1f3 d7d6 f1c4                                                                                                                                   : ......299 moves, avg. D31, 012 counts/move
e2e4 e7e5 g1f3 d7d6 d2d4 b8d7                                                                                                                              : ...13 983 moves, avg. D36, 012 counts/move
d2d4 g8f6 c2c4 e7e6 b1c3 f8b4 g1f3 d7d5 c1g5 d5c4                                                                                                          : ...84 052 moves, avg. D54, 020 counts/move
d2d4 g8f6 c2c4 e7e6 b1c3 f8b4 d1c2 e8g8 g1f3 c7c5                                                                                                          : ......498 moves, avg. D36, 036 counts/move
d2d4 g8f6 c2c4 e7e6 b1c3 f8b4 d1c2 e8g8 a2a3 b4c3 c2c3 b7b6                                                                                                : ....1 674 moves, avg. D43, 040 counts/move
d2d4 g8f6 c2c4 e7e6 b1c3 f8b4 a2a3 b4c3 b2c3                                                                                                               : ....1 651 moves, avg. D44, 022 counts/move
g1f3 e7e6 c2c4 g8f6 g2g3 b7b6 d2d4 c8a6 b1d2                                                                                                               : ....1 337 moves, avg. D37, 066 counts/move
g1f3 e7e6 c2c4 g8f6 g2g3 b7b6 d2d4 c8a6 b2b3                                                                                                               : ...98 355 moves, avg. D43, 034 counts/move
d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f2f4 e8g8                                                                                                          : .......37 moves, avg. D01, 001 counts/move
d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3 e8g8 f1e2 e7e5 e1g1 b8c6 d4d5 c6e7 b2b4 a7a5                                                                  : ...10 373 moves, avg. D39, 019 counts/move
d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3 e8g8 f1e2 e7e5 e1g1 b8d7 c1e3 d8e7                                                                            : .......30 moves, avg. D03, 003 counts/move
d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3 e8g8 f1e2 e7e5 e1g1 b8c6 d4d5 c6e7 f3e1 f6d7 f2f3 f7f5 c1e3 f5f4 e3f2 g6g5 a2a4                               : .......34 moves, avg. D03, 004 counts/move
e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 e1g1 d7d6 c2c3 g8f6 d2d3 e8g8 a2a4 a7a5 c1g5 h7h6 g5h4 c8e6 b1d2 d8e7 f1e1 g7g5 h4g3 f6e8 c4b5                               : ......212 moves, avg. D35, 026 counts/move
e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 e1g1 d7d6 c2c3 g8f6 d2d3 e8g8 a2a4 a7a5 c1g5 h7h6 g5h4 g7g5 h4g3 g5g4                                                        : .......34 moves, avg. D02, 002 counts/move
e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 e1g1 d7d6 c2c3 g8f6 d2d3 e8g8 a2a4 a7a5 c1g5 h7h6 g5h4 g7g5 h4g3 g8g7                                                        : ..164 844 moves, avg. D41, 081 counts/move
c2c4 c7c5 g1f3 g8f6 g2g3 b7b6 f1g2 c8b7 b1c3 e7e6 e1g1 f8e7 d2d4 c5d4 d1d4 d7d6                                                                            : 1 000 000 moves, avg. D39, 020 counts/move
e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 d7d6 f1e2                                                                                                     : ......871 moves, avg. D40, 014 counts/move
g1f3 g8f6 g2g3 d7d5 f1g2 c7c6 e1g1                                                                                                                         : ....1 962 moves, avg. D37, 018 counts/move
d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c4d5 f6d5 e2e4 d5c3 b2c3 f8g7 c1e3                                                                                           : ....1 686 moves, avg. D45, 020 counts/move
e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 e1g1 g8f6 d2d3 e8g8 c2c3 d7d6 h2h3 a7a6 b1d2 b7b5 c4b3                                                                       : .......39 moves, avg. D01, 001 counts/move
g1f3 c7c5 g2g3 b8c6 f1g2 g7g6 c2c4 f8g7 b1c3                                                                                                               : ....9 311 moves, avg. D54, 018 counts/move
