e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 a7a6 f1d3 g8f6                                                                                                          : ....2 832 moves, avg. D34, 019 counts/move
e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6 c1g5 e7e6 d1d2 f8e7 e1c1 e8g8                                                                            : ....1 754 moves, avg. D37, 042 counts/move
d2d4 d7d5 c2c4 c7c6 b1c3 g8f6 g1f3 e7e6 e2e3 b8d7 d1c2 f8d6 g2g4 h7h6 h1g1                                                                                 : .......42 moves, avg. D04, 008 counts/move
d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 a7a6 e2e3 b7b5                                                                                                          : .......81 moves, avg. D19, 002 counts/move
d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 a7a6 c4c5                                                                                                               : .......29 moves, avg. D03, 003 counts/move
d2d4 d7d5 c2c4 e7e5 d4e5 d5d4 g1f3 b8c6                                                                                                                    : .......41 moves, avg. D02, 001 counts/move
e2e4 d7d6 d2d4 g8f6 b1c3 e7e5 g1f3 b8d7 f1c4 f8e7 e1g1 e8g8                                                                                                : ......977 moves, avg. D34, 014 counts/move
d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 g1f3 d7d5 d1b3 d5c4 b3c4                                                                                                     : .......44 moves, avg. D12, 023 counts/move
d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3 e8g8 f1e2 e7e5 e1g1 b8c6 d4d5 c6e7 f3e1 f6d7 f2f3 f7f5 e1d3 d7f6                                              : .......78 moves, avg. D39, 032 counts/move
e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 b4c3 b2c3 d8a5                                                                                                : ......315 moves, avg. D28, 030 counts/move
d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 c7c6 c1g5 h7h6 g5h4 d5c4 e2e4 g7g5 h4g3 b7b5 f3e5 c8b7 h2h4 g5g4 f1e2 b8d7 e5d7 d8d7 g3e5 d7d8 a2a4                     : .......40 moves, avg. D03, 004 counts/move
d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 c7c6 c1g5 h7h6 g5h4 d5c4 e2e4 g7g5 h4g3 b7b5 f3e5 c8b7 h2h4 g5g4 f1e2 h6h5                                              : .......42 moves, avg. D01, 001 counts/move
e2e4 e7e5 b1c3 g8f6 g2g3 f8c5 f1g2 b8c6 g1e2 e8g8 e1g1 a7a5 d2d3 d7d6 h2h3 h7h6 g1h2 c6d4                                                                  : .......37 moves, avg. D03, 006 counts/move
d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 e2e3 c8f5 b1c3 e7e6 f3h4 f5e4                                                                                                : ......251 moves, avg. D25, 013 counts/move
e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e6 c1e3 a7a6 f2f3                                                                                           : .......51 moves, avg. D07, 013 counts/move
e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 a7a6 c1g5 e7e6 f2f4 d8b6 d1d2 b6b2 a1b1 b2a3 e4e5 h7h6 g5f6 g7f6                                              : ......149 moves, avg. D25, 043 counts/move
e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 a7a6 c1g5 e7e6 f2f4 d8b6 d1d2 b6b2 a1b1 b2a3 e4e5 d6e5 f4e5 h7h6 g5h4 g7g5 e5f6 g5h4                          : ......194 moves, avg. D36, 069 counts/move
e2e4 c7c5 b1c3 d7d6 g1e2 g8f6 g2g3                                                                                                                         : .......99 moves, avg. D24, 011 counts/move
e2e4 c7c5 f2f4 b8c6                                                                                                                                        : ......117 moves, avg. D20, 005 counts/move
e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 g8f6 d4c6 b7c6                                                                                                          : ......209 moves, avg. D26, 008 counts/move
e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 f8c5                                                                                                                    : ......255 moves, avg. D31, 012 counts/move
e2e4 e7e5 g1f3 b8c6 f1b5 a7a6 b5a4 g8f6 e1g1 b7b5 a4b3 f8c5                                                                                                : ......459 moves, avg. D38, 037 counts/move
e2e4 e7e5 g1f3 b8c6 f1b5 a7a6 b5a4 g8f6 e1g1 f8e7 f1e1 b7b5 a4b3 e8g8 c2c3 d7d6 h2h3 c6a5 b3c2 c7c5 d2d4 f6d7                                              : .......37 moves, avg. D03, 004 counts/move
d2d4 g8f6 c1g5 d7d5                                                                                                                                        : ......590 moves, avg. D39, 049 counts/move
d2d4 d7d5 c2c4 e7e6 b1c3 c7c6 g1f3 b8d7 e2e3 g8f6 d1c2 f8d6 c1d2 e8g8 e1c1                                                                                 : ......451 moves, avg. D35, 011 counts/move
d2d4 g8f6 c2c4 e7e6 b1c3 f8b4 e2e3 c7c5                                                                                                                    : ....1 283 moves, avg. D30, 025 counts/move
g1f3 d7d5 d2d4 g8f6 c2c4 c7c6 b1c3 d5c4 a2a4 e7e6 e2e3                                                                                                     : .......35 moves, avg. D01, 001 counts/move
d2d4 d7d5 c2c4 d5c4 e2e4 e7e5                                                                                                                              : .......91 moves, avg. D28, 010 counts/move
e2e4 g7g6 d2d4 f8g7 c2c4 d7d6 b1c3 e7e5                                                                                                                    : ......232 moves, avg. D30, 028 counts/move
e2e4 g7g6 d2d4 f8g7 g1f3 d7d6 c2c3 g8f6                                                                                                                    : .......85 moves, avg. D22, 005 counts/move
d2d4 g8f6 c2c4 e7e6 b1c3 f8b4 d1c2 c7c5                                                                                                                    : .......33 moves, avg. D01, 001 counts/move
d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 g1f3 d7d5 c1f4 e8g8                                                                                                          : .......43 moves, avg. D02, 003 counts/move
d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 g1f3 d7d5 e2e3 c7c6                                                                                                          : .......36 moves, avg. D02, 002 counts/move
d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3 e8g8 f1e2 e7e5 e1g1 b8c6 d4d5 c6e7 b2b4 f6d7                                                                  : .......35 moves, avg. D01, 001 counts/move
e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 d2d3 g8f6 c2c3 d7d6 c1g5 h7h6 g5h4 a7a5 e1g1 c5a7 b1d2 g7g5 h4g3 f6d7                                                        : .......34 moves, avg. D01, 001 counts/move
g1f3 b8c6 d2d4 d7d5                                                                                                                                        : ....2 835 moves, avg. D36, 027 counts/move
b1c3 d7d5 d2d4 g8f6                                                                                                                                        : ....2 505 moves, avg. D31, 018 counts/move
e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 e1g1 g8f6 d2d3 e8g8 c2c3 d7d6 c1g5 h7h6 g5h4 a7a5 b1d2 g7g5 h4g3 c5a7                                                        : ....2 020 moves, avg. D37, 049 counts/move
e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 e1g1 g8f6 d2d3 e8g8 c2c3 d7d6 c1g5 h7h6 g5h4 a7a6 a2a4 g7g5 h4g3 c5a7 b1d2 f6h7                                              : ......206 moves, avg. D25, 013 counts/move
e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 b4c3 b2c3 d8c7                                                                                                : ....1 663 moves, avg. D29, 020 counts/move
e2e4 e7e6 d2d4 d7d5 b1c3 g8f6 e4e5 f6d7 f2f4 c7c5 g1f3 b8c6 c1e3 c5d4 f3d4 d8b6 d1d2                                                                       : .......42 moves, avg. D04, 011 counts/move
e2e4 c7c6 d2d4 d7d5 b1c3 d5e4 c3e4 c8f5 e4g3 f5g6 g1f3                                                                                                     : ....1 480 moves, avg. D31, 018 counts/move
d2d4 g8f6 c2c4 e7e6 g1f3 f8b4 b1d2 d7d5                                                                                                                    : .......22 moves, avg. D03, 005 counts/move
e2e4 e7e5 b1c3 g8f6 g2g3 f8c5 f1g2 b8c6 g1e2 e8g8 e1g1 a7a5 d2d3 d7d6 h2h3 h7h6 g1h2 f8e8                                                                  : .......29 moves, avg. D04, 007 counts/move
e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 a7a6 c1g5 e7e6 f2f4 d8b6 d4b3                                                                                 : .......35 moves, avg. D02, 004 counts/move
e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 a7a6 c1g5 e7e6 f2f4 f8e7 d1f3                                                                                 : .......28 moves, avg. D01, 001 counts/move
g1f3 c7c5 e2e4 d7d6 f1b5 c8d7                                                                                                                              : ......396 moves, avg. D28, 033 counts/move
g1f3 c7c5 e2e4 d7d6 f1b5 b8d7                                                                                                                              : ......306 moves, avg. D30, 016 counts/move
e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 a7a6 b1c3 d7d6                                                                                                          : .......43 moves, avg. D01, 001 counts/move
e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 a7a6 f1d3 b8c6                                                                                                          : .......44 moves, avg. D01, 001 counts/move
e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 a7a6 c1e3 e7e5 d4b3 c8e6 f1e2 f8e7 d1d3 e8g8 e1g1 b8d7                                                        : ......916 moves, avg. D30, 027 counts/move
e2e4 c7c5 g1f3 a7a6                                                                                                                                        : ......700 moves, avg. D27, 010 counts/move
e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 a7a6 f1c4 e7e6 e1g1                                                                                           : .......28 moves, avg. D01, 001 counts/move
e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 a7a6 c1g5 b8d7                                                                                                : ......253 moves, avg. D25, 010 counts/move
e2e4 c7c5 d2d4 c5d4 c2c3 d4c3 b1c3 b8c6 g1f3 e7e6 f1c4 a7a6                                                                                                : .......50 moves, avg. D01, 001 counts/move
e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e6 g2g4 h7h6 h2h4                                                                                           : .......30 moves, avg. D01, 001 counts/move
e2e4 c7c5 f2f4 e7e6                                                                                                                                        : .......30 moves, avg. D01, 001 counts/move
e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 g7g6 c1e3 f8g7 f2f3 e8g8 d1d2 b8c6 f1c4 c8d7 c4b3                                                             : ....2 375 moves, avg. D39, 034 counts/move
e2e4 e7e5 g1f3 b8c6 f1b5 a7a6 b5a4 g8f6 e1g1 f8e7 f1e1 b7b5 a4b3 d7d6 c2c3 e8g8 h2h3 c6b8 d2d4 b8d7 b1d2 c7c5                                              : .......76 moves, avg. D18, 014 counts/move
e2e4 e7e5 g1f3 b8c6 f1b5 a7a6 b5a4 g8f6 e1g1 f8e7 f1e1 b7b5 a4b3 e8g8 c2c3 d7d6 h2h3 c6a5 b3c2 c7c5 d2d3                                                   : .......64 moves, avg. D17, 024 counts/move
e2e4 e7e5 g1f3 b8c6 f1b5 a7a6 b5a4 g8f6 e1g1 f8e7 f1e1 b7b5 a4b3 e8g8 c2c3 d7d6 h2h3 c8b7 d2d4 f8e8 b1d2 e7f8 a2a3                                         : ......169 moves, avg. D28, 036 counts/move
d2d4 d7d5 c2c4 e7e6 b1c3 g8f6 c4d5 e6d5 c1g5 c7c6 d1c2 f8e7 e2e3 b8d7 f1d3 e8g8 g1e2 f8e8 e1c1 d7f8                                                        : .......43 moves, avg. D01, 001 counts/move
d2d4 g8f6 g1f3 g7g6 g2g3 f8g7 f1g2 e8g8 c2c4 d7d6 b1c3 b8c6 e1g1 c8f5                                                                                      : .......37 moves, avg. D01, 001 counts/move
d2d4 g8f6 c2c4 e7e6 g2g3 c7c5 d4d5 e6d5 c4d5                                                                                                               : ......204 moves, avg. D29, 009 counts/move
d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 f8e7 c1f4 e8g8 e2e3 b7b6                                                                                                : .......93 moves, avg. D16, 006 counts/move
d2d4 d7d5 c2c4 e7e6 b1c3 g8f6 g1f3 c7c6 c1g5 h7h6 g5f6 d8f6 e2e3 b8d7 f1d3 d5c4 d3c4 f6d8                                                                  : ......159 moves, avg. D22, 027 counts/move
d2d4 d7d5 c2c4 e7e6 b1c3 g8f6 g1f3 c7c6 c1g5 h7h6 g5f6 d8f6 e2e3 b8d7 f1d3 g7g6                                                                            : .......37 moves, avg. D03, 005 counts/move
d2d4 d7d5 c2c4 e7e6 b1c3 g8f6 g1f3 c7c6 c1g5 h7h6 g5f6 d8f6 e2e3 b8d7 f1e2 g7g6 e1g1 f6e7                                                                  : .......30 moves, avg. D02, 002 counts/move
d2d4 d7d5 c2c4 d5c4 g1f3 g8f6 e2e3 a7a6 f1c4 e7e6 e1g1 c7c5 c4b3                                                                                           : ......109 moves, avg. D27, 021 counts/move
e2e4 g7g6 d2d4 f8g7 c2c4 d7d6 g1f3 c8g4                                                                                                                    : .......34 moves, avg. D01, 001 counts/move
e2e4 d7d6 d2d4 g8f6 f2f3 g7g6 b1c3 f8g7 c1e3 c7c6 d1d2 b7b5 e1c1                                                                                           : .......36 moves, avg. D01, 001 counts/move
e2e4 e7e5 g1f3 d7d6 f1c4                                                                                                                                   : ......236 moves, avg. D30, 012 counts/move
e2e4 e7e5 g1f3 d7d6 d2d4 b8d7                                                                                                                              : .......40 moves, avg. D04, 002 counts/move
d2d4 g8f6 c2c4 e7e6 b1c3 f8b4 g1f3 d7d5 c1g5 d5c4                                                                                                          : ....3 865 moves, avg. D35, 062 counts/move
d2d4 g8f6 c2c4 e7e6 b1c3 f8b4 d1c2 e8g8 g1f3 c7c5                                                                                                          : ......254 moves, avg. D28, 039 counts/move
d2d4 g8f6 c2c4 e7e6 b1c3 f8b4 d1c2 e8g8 a2a3 b4c3 c2c3 b7b6                                                                                                : ......131 moves, avg. D28, 048 counts/move
d2d4 g8f6 c2c4 e7e6 b1c3 f8b4 a2a3 b4c3 b2c3                                                                                                               : ......125 moves, avg. D24, 016 counts/move
g1f3 e7e6 c2c4 g8f6 g2g3 b7b6 d2d4 c8a6 b1d2                                                                                                               : ....1 089 moves, avg. D37, 076 counts/move
g1f3 e7e6 c2c4 g8f6 g2g3 b7b6 d2d4 c8a6 b2b3                                                                                                               : ...11 556 moves, avg. D33, 044 counts/move
d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f2f4 e8g8                                                                                                          : .......37 moves, avg. D01, 001 counts/move
d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3 e8g8 f1e2 e7e5 e1g1 b8c6 d4d5 c6e7 b2b4 a7a5                                                                  : ......125 moves, avg. D39, 044 counts/move
d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3 e8g8 f1e2 e7e5 e1g1 b8d7 c1e3 d8e7                                                                            : .......38 moves, avg. D01, 001 counts/move
d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3 e8g8 f1e2 e7e5 e1g1 b8c6 d4d5 c6e7 f3e1 f6d7 f2f3 f7f5 c1e3 f5f4 e3f2 g6g5 a2a4                               : .......33 moves, avg. D02, 004 counts/move
e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 e1g1 d7d6 c2c3 g8f6 d2d3 e8g8 a2a4 a7a5 c1g5 h7h6 g5h4 c8e6 b1d2 d8e7 f1e1 g7g5 h4g3 f6e8 c4b5                               : ......100 moves, avg. D23, 034 counts/move
e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 e1g1 d7d6 c2c3 g8f6 d2d3 e8g8 a2a4 a7a5 c1g5 h7h6 g5h4 g7g5 h4g3 g5g4                                                        : .......34 moves, avg. D02, 002 counts/move
e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 e1g1 d7d6 c2c3 g8f6 d2d3 e8g8 a2a4 a7a5 c1g5 h7h6 g5h4 g7g5 h4g3 g8g7                                                        : ..161 236 moves, avg. D41, 082 counts/move
c2c4 c7c5 g1f3 g8f6 g2g3 b7b6 f1g2 c8b7 b1c3 e7e6 e1g1 f8e7 d2d4 c5d4 d1d4 d7d6                                                                            : ......268 moves, avg. D26, 023 counts/move
e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 d7d6 f1e2                                                                                                     : ......137 moves, avg. D31, 012 counts/move
g1f3 g8f6 g2g3 d7d5 f1g2 c7c6 e1g1                                                                                                                         : ......406 moves, avg. D28, 030 counts/move
d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c4d5 f6d5 e2e4 d5c3 b2c3 f8g7 c1e3                                                                                           : ......422 moves, avg. D30, 016 counts/move
e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 e1g1 g8f6 d2d3 e8g8 c2c3 d7d6 h2h3 a7a6 b1d2 b7b5 c4b3                                                                       : .......39 moves, avg. D01, 001 counts/move
g1f3 c7c5 g2g3 b8c6 f1g2 g7g6 c2c4 f8g7 b1c3                                                                                                               : ......522 moves, avg. D34, 012 counts/move
e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 f3g5 d7d5 e4d5 c6a5 c4b5 c7c6 d5c6 b7c6 b5d3 f6d5 h2h4                                                                       : ......545 moves, avg. D32, 017 counts/move
e2e4 e7e6 d2d3 d7d5 b1d2                                                                                                                                   : ......165 moves, avg. D24, 020 counts/move
